y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,0,30.08351537,0,1,0,0,0,0,0,9.941721968,1,1,0,1,0,0
2,0,40.4522399,0,2,1,43052,1,6,0,7.110079511,1,1,0,1,0,0
0,0,32.95953691,0,1,0,0,0,0,4,5.990683825,0,1,0,1,0,1
0,2,34.23010402,1,2,0,0,0,0,2,2.189125119,1,1,0,1,0,1
3,0,50.14701625,0,2,0,41669,1,1,0,1.89388564,1,0,0,1,0,1
0,0,42.86704311,0,2,0,0,0,0,0,2.07658886,1,1,0,1,0,1
2,3,30.45857809,0,1,1,35863,1,4,3,1.975868419,1,0,1,1,0,1
0,0,46.12892578,0,1,1,0,0,0,2,2.385332923,1,0,1,1,0,1
0,0,14.05622451,0,2,1,0,0,3,4,5.806864189,1,1,0,1,0,1
1,0,26.69806967,0,1,1,1263,0,1,0,2.451251474,1,1,0,1,0,1
0,0,30.02241945,1,2,1,0,0,0,0,3.650432243,1,1,0,1,0,1
2,0,19.23401916,0,1,1,6841,0,0,0,2.490355977,1,0,0,1,0,1
1,0,5,0,1,0,6815,0,6,0,5.9291297,1,0,0,1,0,1
3,1,18.49434555,0,1,1,41844,0,1,1,3.187480619,1,0,1,1,0,1
0,0,45.65961824,0,1,0,0,0,0,1,6.485380393,0,1,0,1,1,0
0,0,44.98852205,1,2,0,0,0,0,0,19.09451514,1,0,0,1,1,0
0,0,87.7259713,1,1,1,0,0,0,0,6.437900866,1,0,0,1,1,0
0,1,60.71005038,1,1,0,0,0,0,3,7.367720274,0,0,1,1,1,0
0,0,63.92252614,1,1,1,0,0,0,0,5.871648653,1,0,0,1,1,0
3,0,22.39652515,1,2,0,3961,0,5,3,7.454610069,1,1,0,1,1,1
0,0,27.74116927,0,3,1,0,0,0,2,9.226059241,1,0,1,1,1,1
1,0,39.29482817,1,1,0,9185,0,0,0,10.65808052,0,0,0,1,1,1
1,0,30.93345713,1,2,1,7419,0,3,0,7.837933338,1,1,0,1,1,1
1,0,40.93108005,1,2,1,8403,0,6,2,5.883276225,1,1,0,1,1,1
1,1,11.71830867,1,1,1,1155,1,0,3,8.906507971,1,1,0,1,1,1
3,0,5.290097008,1,1,0,5344,0,4,0,10.73327939,1,1,0,1,1,1
1,1,5,1,2,0,27444,1,7,1,8.279129395,0,0,1,1,1,1
1,0,33.98843783,1,1,1,7905,0,6,0,9.361242609,1,1,0,1,1,1
2,0,19.37288904,1,2,1,4609,0,0,0,9.900242489,1,0,0,1,1,1
3,0,21.6445917,1,1,1,38815,0,6,2,9.767876062,1,0,1,1,1,1
3,0,42.94201193,1,2,0,6748,0,0,0,9.795251384,1,0,0,1,1,1
3,2,23.13397018,1,1,0,3592,0,6,2,8.196558461,0,1,0,1,1,1
4,2,44.35416086,1,1,1,7704,0,0,2,12.18801371,1,1,0,1,1,1
3,0,48.80253139,1,1,0,6560,0,7,0,6.835961119,1,0,0,1,1,1
0,0,25.55979846,1,1,0,0,0,2,0,5.518322174,1,0,0,1,1,1
0,0,14.01826829,1,1,0,0,0,1,0,5.923349609,0,0,0,1,1,1
0,0,48.98981914,0,2,0,0,0,0,0,6.375224129,0,0,0,1,1,1
2,0,40.22064713,0,4,0,763,0,5,0,6.565921196,1,0,0,1,1,1
0,0,26.47478445,0,2,0,0,0,1,0,9.388501217,0,1,0,1,1,1
1,0,44.20434633,1,2,1,1833,0,6,0,8.149324302,1,1,0,1,1,1
2,0,50.96918625,1,2,0,3115,0,2,0,7.7351796,0,1,0,1,1,1
1,0,43.87175899,1,1,0,2053,0,4,0,7.983394607,0,1,0,1,1,1
1,0,17.60436127,1,2,0,31406,1,4,0,4.608696352,0,1,0,1,1,1
3,1,43.36778586,1,1,1,10086,0,0,3,4.34104575,1,1,0,1,1,1
0,0,32.95086711,1,1,0,0,0,1,2,10.38805448,1,1,0,1,1,0
0,0,39.31374045,1,2,0,0,0,3,0,5.751058358,1,1,0,1,1,0
0,0,38.65993949,1,1,0,0,0,2,0,6.908335508,0,0,0,1,1,0
3,0,10.00067509,1,3,0,33036,0,7,0,8.207832033,0,1,0,1,1,0
2,0,67.52747863,0,2,0,6006,0,3,0,7.075021436,1,0,0,1,1,0
0,0,17.73192996,1,1,0,0,0,1,0,9.063451816,1,1,0,1,1,0
0,1,22.34431919,1,2,0,0,0,0,3,8.005229953,0,0,1,1,1,0
0,0,39.47726149,1,1,0,0,0,0,0,8.996815681,1,1,0,1,1,0
0,2,35.2514933,1,1,1,0,0,0,2,6.946518341,1,1,0,1,1,0
0,0,32.98001162,1,1,0,0,0,1,0,9.922400183,1,1,0,1,1,0
0,0,49.46084134,1,1,0,0,0,1,0,7.283846642,1,1,0,1,1,0
0,0,27.78341722,1,1,1,0,0,0,0,7.497042216,1,0,0,1,1,0
0,0,30.57590956,1,1,1,0,0,4,0,6.42921192,1,1,0,1,1,0
0,0,35.6494128,1,2,0,0,0,3,0,6.899200528,0,0,0,1,1,0
0,0,35.00584666,1,1,0,0,1,2,0,7.109339097,1,1,0,1,1,0
0,0,5,1,1,1,0,0,0,0,6.142754999,1,1,0,1,1,0
0,0,71.6972472,1,1,1,0,0,0,0,7.786350936,1,1,0,1,1,0
0,0,50.83349774,1,2,0,0,0,0,0,10.09811926,1,1,0,1,1,0
0,0,51.10621236,0,2,0,0,0,1,0,10.23845196,0,1,0,1,1,0
0,0,58.62109144,1,1,1,0,0,0,0,11.86661021,1,1,0,1,1,0
0,0,56.25071652,1,1,1,0,0,0,0,4.377982399,1,1,0,1,1,0
0,0,40.6900714,1,1,0,0,0,2,0,4.494916643,1,1,0,1,1,0
0,0,34.47785544,1,1,1,0,0,1,3,6.948319224,1,1,0,1,1,0
0,0,33.38285796,1,1,0,0,0,0,4,10.44208875,1,0,1,1,1,1
2,0,39.75739093,1,1,0,3535,0,4,3,9.196281271,0,0,1,1,1,1
0,0,5,1,1,0,0,0,0,3,11.80638774,1,1,0,1,1,1
1,0,9.156074525,0,2,1,4265,0,2,0,6.031357931,1,1,0,1,1,1
0,0,22.66435499,1,1,1,0,0,0,0,6.473490252,1,0,0,1,1,1
1,1,44.83097562,1,2,0,9261,0,3,2,6.809040983,0,0,1,1,1,1
2,0,5,1,2,1,35061,1,2,0,7.422253778,1,0,0,1,1,1
1,0,48.34233158,1,1,0,41971,0,0,2,4.616803566,0,1,0,1,1,1
0,1,40.13370127,1,1,1,0,0,0,2,7.235725266,1,1,0,1,1,1
0,1,19.21633645,1,1,0,0,0,1,1,5.566271778,0,1,0,1,1,1
0,0,31.25660754,1,1,1,0,0,0,0,8.019764216,1,0,0,1,1,1
0,0,40.3710322,1,1,1,0,0,3,0,6.727514881,1,0,0,1,1,1
2,0,11.39616147,1,1,0,51188,1,4,0,5.974321003,1,1,0,1,1,1
2,0,41.72328827,1,1,0,3068,0,4,0,8.848390994,0,1,0,1,1,1
4,0,40.10391313,1,1,0,4219,0,3,0,4.699287546,0,1,0,1,1,1
3,0,18.97828437,1,2,1,30167,1,0,0,7.26316532,1,0,0,1,1,1
4,0,35.15274421,1,2,1,3668,0,0,0,6.779934014,1,0,0,1,1,1
0,0,20.81628527,0,4,0,0,0,0,0,4.895185296,0,1,0,1,1,1
0,0,21.59491981,0,1,0,0,0,5,0,5.204444294,1,0,0,1,1,1
0,0,10.4169566,1,1,0,0,0,1,0,8.382693945,0,1,0,1,1,1
0,0,19.14314806,1,1,1,0,0,0,0,7.296796271,1,1,0,1,0,0
0,0,67.15291725,1,2,1,0,0,1,0,10.39477096,1,1,0,1,0,0
0,0,23.90067212,1,1,0,0,0,2,0,5.298828246,1,1,0,1,0,0
0,0,44.39612766,1,1,0,0,0,2,0,6.625070456,0,1,0,1,0,0
0,0,48.2687677,1,1,1,0,0,1,0,7.325051252,1,0,0,1,0,0
0,0,51.76508261,1,1,0,0,0,0,0,5.100580705,1,0,0,1,0,0
0,0,35.31689621,1,2,0,0,0,6,1,4.268738632,0,0,1,1,0,1
2,0,57.86728497,1,1,0,7582,0,1,4,3.11677469,0,1,0,1,0,1
3,0,39.44615082,1,3,1,5476,0,2,3,4.391538858,1,0,1,1,0,1
0,0,10.61106101,1,1,0,0,0,0,3,5.550355779,0,0,1,1,0,1
2,0,46.12491462,1,3,0,5406,0,3,2,7.182673761,1,1,0,1,0,1
0,0,25.89565969,1,2,0,0,1,0,0,6.49466835,0,0,0,1,0,1
0,0,30.55730392,1,1,0,0,0,1,0,4.279709705,0,0,0,1,0,1
0,0,27.1858014,1,3,1,0,0,1,4,4.024826086,1,1,0,1,0,1
0,0,33.91776708,0,4,0,0,1,0,0,6.217669857,1,1,0,1,0,1
0,0,8.569071589,1,2,0,0,0,0,0,4.365003028,0,1,0,1,0,1
0,0,57.48845014,0,1,0,0,0,0,0,2.102332024,0,0,0,1,0,1
3,0,51.1115869,1,1,0,7769,0,4,0,5.982197413,0,1,0,1,0,1
2,1,5,1,2,1,8584,0,0,2,4.529812348,1,1,0,1,0,1
0,0,41.82628516,0,3,1,0,0,1,0,5.300836991,1,1,0,1,0,1
3,0,45.77165213,1,1,1,5909,0,0,2,6.611915237,1,1,0,1,0,1
0,0,10.48972767,0,3,0,0,0,0,0,9.385644286,0,0,0,1,0,1
0,0,53.61840999,1,1,0,0,1,0,0,5.800779003,1,1,0,1,0,1
3,0,40.60817957,1,2,1,6324,0,3,3,3.943183991,1,1,0,1,0,1
0,0,21.94320893,1,1,1,0,0,0,0,9.144925464,1,0,0,1,0,1
3,0,33.87759731,1,1,0,7250,0,3,0,3.440771058,0,1,0,1,0,1
2,0,30.73148017,1,2,0,3647,0,2,1,4.808804213,0,1,0,1,0,1
3,0,20.02880774,1,1,0,1416,0,3,3,7.776031474,1,1,0,1,0,1
0,1,56.93965672,1,1,1,0,0,0,2,2.87305769,1,0,1,1,0,1
0,0,30.56582123,0,1,1,0,0,5,0,3.947157318,1,1,0,1,0,1
2,0,43.13265212,1,1,1,4740,0,5,0,7.270218458,1,0,0,1,0,1
0,0,49.36087926,1,1,1,0,0,0,0,5.124728232,1,1,0,1,0,1
3,0,33.90388871,1,2,1,14351,0,0,0,7.794578483,1,1,0,1,0,1
0,0,29.35729712,1,1,1,0,1,0,0,4.230326004,1,1,0,1,0,1
3,0,47.88862178,0,1,0,11375,0,6,0,6.39358309,0,0,0,1,0,1
1,0,44.39333116,1,1,0,3707,1,0,0,3.35754771,1,1,0,1,0,1
1,0,40.96600689,1,2,1,29883,0,0,0,4.497709253,1,1,0,1,0,1
2,0,54.55695951,1,1,0,7888,0,0,0,9.21817418,0,1,0,1,0,1
1,0,34.5211898,1,2,0,8877,0,6,0,4.134532774,1,1,0,1,0,1
1,2,17.94473225,1,1,0,6164,0,7,3,5.538045881,1,0,1,1,0,1
2,0,60.57904384,1,5,1,24930,0,10,0,7.663798802,1,0,0,1,0,1
0,2,41.25038713,1,1,1,0,0,0,2,3.364406944,1,1,0,1,0,1
0,0,16.4926419,1,2,0,0,0,0,1,4.637572418,1,1,0,1,0,0
0,0,34.93727349,1,1,1,0,0,2,0,7.038913856,1,0,0,1,0,0
0,0,50.82573117,1,1,0,0,0,0,0,2.619903777,0,1,0,1,0,0
0,0,60.3040815,1,4,0,0,0,0,0,3.555783994,1,0,0,1,0,0
0,0,12.24397053,1,1,1,0,0,1,0,3.131129676,1,0,0,1,0,0
0,0,12.60447638,1,2,0,0,0,0,0,9.347995643,0,0,0,1,0,0
0,0,33.62204809,1,2,0,0,0,3,0,3.122794517,1,0,0,1,0,0
0,0,43.59642811,1,1,1,0,0,0,0,5.537811616,1,1,0,1,0,0
0,0,26.47217817,1,1,1,0,0,2,0,6.129326151,1,1,0,1,0,0
0,0,42.37871326,1,1,0,0,0,0,0,6.550627395,0,0,0,1,0,0
3,0,43.69258469,1,2,1,31448,0,0,0,4.3993172,1,1,0,1,0,0
0,0,49.11250243,1,2,0,0,0,0,0,4.962738481,1,1,0,1,0,0
0,0,47.75215902,0,3,1,0,0,2,0,4.912817005,1,1,0,1,0,0
0,0,41.66628464,1,1,0,0,0,0,0,20.39200899,1,1,0,1,0,0
2,0,19.80627097,1,1,0,8380,0,4,1,3.174450588,0,1,0,1,0,1
2,0,25.41728841,0,3,1,34233,1,4,3,3.511892042,1,0,1,1,0,1
0,0,57.17758885,1,1,0,0,1,0,0,3.621702048,0,0,0,1,0,1
1,0,16.54521391,0,2,0,39614,0,4,0,7.049499012,1,0,0,1,0,1
1,0,18.9834628,1,2,0,2461,0,0,0,3.348930241,0,1,0,1,0,1
0,0,27.076287,1,2,0,0,0,0,0,3.614080339,1,0,0,1,0,1
0,1,52.13895849,0,2,0,0,0,1,2,4.397149881,0,1,0,1,0,1
2,0,15.74063563,1,2,1,1937,0,6,0,5.022395648,1,0,0,1,0,1
0,0,56.51810902,0,3,1,0,0,2,0,5.441660509,1,0,0,1,0,1
0,0,29.03898057,0,2,0,0,0,0,2,13.37763694,0,1,0,1,0,1
0,1,29.78477233,1,2,0,0,0,0,2,5.335819886,1,0,1,1,0,1
3,2,44.91478394,0,1,0,1288,0,4,2,8.989242875,0,1,0,1,0,1
1,0,47.02307753,1,2,1,1738,0,0,0,2.201906685,1,1,0,1,0,1
0,1,33.99920879,1,1,0,0,0,1,2,3.850401725,1,1,0,1,0,1
3,0,28.56574637,1,3,1,4546,0,0,0,4.922355665,1,1,0,1,0,1
0,0,57.91484157,1,1,1,0,0,3,1,4.530420554,1,1,0,1,0,1
0,0,31.00211698,1,1,1,0,0,0,0,5.156567672,1,1,0,1,0,1
0,0,40.11471586,1,2,0,0,0,0,0,5.524097562,1,0,0,1,0,1
0,0,27.68250352,1,1,1,0,0,0,0,6.664176361,1,0,0,1,0,1
0,0,38.74767431,0,4,1,0,0,0,0,8.126432913,1,1,0,1,0,1
0,0,28.83743024,1,2,0,0,0,1,0,3.435054899,0,0,0,1,0,1
3,0,57.22800205,1,1,1,6313,0,3,0,4.489467314,1,1,0,1,0,1
0,0,9.087323622,1,2,1,0,0,1,0,9.5637295,1,1,0,1,0,1
0,0,5,1,2,0,0,0,0,1,3.717242762,0,0,1,1,0,1
0,0,15.66594707,1,2,0,0,0,0,0,3.794023442,0,1,0,1,0,1
3,0,21.97235857,1,3,0,7199,0,1,0,4.220888494,1,0,0,1,0,1
0,3,33.73065163,0,1,0,0,1,1,3,8.50996159,0,1,0,1,1,1
0,0,40.40119105,0,1,1,0,0,0,3,3.390000953,1,1,0,1,0,0
0,0,27.44281252,0,1,0,0,0,2,0,3.04829996,0,1,0,1,0,0
0,0,41.27444456,0,1,1,0,0,0,2,1.998404645,1,1,0,1,0,0
0,0,5,0,2,1,0,0,0,0,1.254107726,1,0,0,1,0,0
0,0,50.4878122,0,2,0,0,0,0,0,4.215617796,1,0,0,1,0,0
3,0,14.24213633,0,2,1,4448,0,9,1,2.271819941,1,0,1,1,0,1
1,0,33.71851132,0,2,1,35363,1,0,4,1.745306801,1,1,0,1,0,1
0,0,9.387026526,0,3,1,0,0,0,3,0.660736301,1,1,0,1,0,1
0,1,11.5266529,0,2,0,0,0,1,3,2.943147584,0,1,0,1,0,1
3,2,18.98866586,0,1,0,6321,0,2,2,2.796438319,0,0,1,1,0,1
1,0,48.6024906,0,2,1,1020,0,4,0,3.323574646,1,0,0,1,0,1
1,0,32.7837101,0,1,0,5702,0,4,0,1.048550323,1,1,0,1,0,1
0,0,36.54196156,0,2,1,0,0,1,0,0.851937356,1,0,0,1,0,1
0,0,29.17183148,0,3,1,0,1,2,2,1.775548669,0,0,1,1,0,1
2,0,33.62065749,0,2,1,2988,0,0,0,3.520311319,1,0,0,1,0,1
2,0,34.20903212,0,1,0,1487,0,6,0,1.946702171,1,0,0,1,0,1
0,0,50.76261115,0,1,1,0,0,1,1,5.122051956,1,1,0,1,0,1
1,0,38.84722592,0,3,1,9513,0,3,0,2.12379468,1,0,0,1,0,1
0,0,38.19293769,0,2,1,0,1,1,0,3.139158809,1,1,0,1,0,1
0,0,33.1310619,0,3,0,0,0,0,2,2.144292402,1,1,0,1,0,0
0,0,22.54016147,0,2,0,0,0,0,2,1.154991894,1,1,0,1,0,0
0,0,21.62028906,0,1,1,0,0,1,2,2.673741966,1,1,0,1,0,0
0,0,49.61225501,0,3,0,0,0,0,1,2.737701592,1,1,0,1,0,0
0,0,48.50019447,0,2,0,0,0,3,0,2.907938074,1,1,0,1,0,0
0,1,41.6664871,0,1,0,0,0,1,1,1.980156125,1,0,1,1,0,0
0,0,49.71505028,0,2,1,0,0,0,0,5.463882654,1,0,0,1,0,0
2,0,16.94921893,0,4,0,30480,1,5,4,2.863353985,1,1,0,1,0,0
0,0,5,0,2,0,0,0,2,1,2.027668355,0,1,0,1,0,1
0,0,31.83533763,0,1,1,0,0,1,3,2.790790596,1,1,0,1,0,1
3,0,21.56062902,0,2,1,4636,0,0,0,1.254642031,1,0,0,1,0,1
0,0,37.85344382,0,2,0,0,0,0,0,4.148575079,1,1,0,1,0,1
2,0,64.5208213,0,2,0,3165,0,0,2,0.961733046,0,1,0,1,0,1
0,1,27.82140548,0,2,0,0,0,0,1,1.376490086,0,1,0,1,0,1
2,0,19.26096211,0,1,0,5128,0,1,2,2.309495679,0,1,0,1,0,1
1,1,58.98874383,0,1,0,3301,0,5,1,1.571499458,1,1,0,1,0,1
0,0,37.3733525,0,2,0,0,0,1,0,0.963329947,1,0,0,1,0,1
0,0,12.11880852,0,3,0,0,0,0,0,4.63364467,0,1,0,1,0,1
0,0,30.3351094,0,1,1,0,1,1,0,1.252427755,1,1,0,1,0,1
0,0,53.72698816,0,1,1,0,0,0,0,4.130058502,1,0,0,1,1,0
0,0,48.94422767,0,1,1,0,0,2,3,5.377018088,1,1,0,1,1,1
0,1,38.56574132,0,1,0,0,0,3,2,4.606125645,0,0,1,1,1,1
2,0,25.42560648,0,2,1,30001,1,5,2,7.123739809,1,1,0,1,1,1
2,1,20.3366452,0,1,1,3482,0,0,2,4.37039494,1,1,0,1,1,1
2,0,40.25803753,0,1,0,45823,0,5,0,3.024218242,1,1,0,1,1,1
0,0,5,0,1,0,0,0,1,2,2.268285966,0,0,1,1,1,1
3,2,42.63911452,0,2,0,3534,0,5,2,7.111869578,0,0,1,1,1,1
0,0,7.464797007,0,2,1,0,0,2,0,6.590375392,1,1,0,1,1,1
2,0,46.37150336,0,1,0,1597,1,7,0,12.40923533,0,0,0,1,1,1
1,0,26.59697618,0,3,0,5465,0,4,0,4.543188449,1,1,0,1,1,1
0,0,62.14050212,0,1,1,0,0,0,0,6.241938532,1,1,0,1,1,0
0,0,19.31775894,0,2,1,0,0,0,0,1.252723747,0,1,0,1,1,1
0,0,5,0,1,1,0,0,3,0,7.053886907,1,1,0,1,1,1
0,0,30.13011991,0,3,0,0,0,1,0,4.924356864,1,1,0,1,1,1
2,0,28.18436549,0,1,1,6521,0,4,0,3.876816651,1,1,0,1,1,1
1,2,45.99678583,0,1,1,1157,0,3,2,2.808750556,1,0,1,1,1,1
1,0,29.6085202,0,3,0,9058,0,2,0,2.978347627,0,1,0,1,1,1
3,0,28.14672477,0,2,0,5581,0,2,1,2.795675704,1,0,1,1,0,0
1,0,16.71104038,0,1,0,5425,0,0,1,2.609566208,1,0,1,1,0,1
3,0,28.72379842,0,2,1,953,0,5,0,2.242785599,1,1,0,1,0,1
4,0,30.74937401,0,1,0,17493,1,2,2,6.004983017,0,0,1,1,0,1
0,2,18.05295499,0,3,1,0,0,2,2,1.85700894,1,1,0,1,0,1
3,0,42.03516767,0,1,0,9633,0,8,2,2.612734568,0,1,0,1,0,1
0,1,48.19016713,0,2,1,0,0,1,2,3.266590623,1,1,0,1,0,1
0,0,46.49925246,0,2,0,0,0,0,0,3.226496978,0,0,0,1,0,1
2,0,26.06791155,0,1,0,3996,0,4,3,4.876159472,0,1,0,1,0,1
0,0,27.99560409,0,1,1,0,0,2,3,6.294316044,1,1,0,1,0,1
3,0,30.20915682,0,1,1,4236,0,3,2,2.637736834,1,0,1,1,0,1
0,0,5,0,1,0,0,0,0,2,3.527595109,0,1,0,1,0,1
1,0,29.34517885,0,2,1,8292,0,3,0,4.004651577,1,1,0,1,0,1
0,0,35.47699368,0,1,0,0,0,1,0,2.952300498,1,1,0,1,0,1
0,0,12.5313966,0,1,0,0,0,0,0,3.22003101,1,1,0,1,0,1
2,0,47.08521146,0,1,0,3908,0,4,0,3.461091223,0,0,0,1,0,1
0,0,18.45041653,0,1,1,0,0,1,0,11.38451423,1,0,0,1,0,1
2,0,22.86960578,0,4,0,30910,1,1,0,4.339251149,0,1,0,1,0,1
1,0,47.144737,0,1,0,8375,0,1,0,2.186572449,0,1,0,1,0,1
0,0,51.58585875,0,1,1,0,1,3,0,2.791708886,1,1,0,1,0,1
2,0,30.90161116,0,3,1,3904,0,4,0,2.214800615,1,1,0,1,0,0
0,0,22.10997015,0,2,1,0,0,0,3,4.253515113,1,1,0,1,0,0
0,0,37.95491534,0,1,1,0,0,0,0,4.307163947,1,1,0,1,0,0
0,1,11.78928292,0,2,0,0,0,4,2,3.907983717,1,1,0,1,0,0
0,0,26.61272034,0,4,0,0,0,0,2,2.3156773,1,1,0,1,0,0
0,0,26.61272034,0,4,0,0,0,7,2,2.3156773,1,1,0,1,0,0
0,1,12.95520933,0,1,1,0,0,1,1,5.345495448,1,1,0,1,0,0
0,1,58.22835688,0,1,0,0,0,2,3,4.489332896,0,1,0,1,0,0
0,0,97.78777787,0,5,1,0,0,0,1,3.863883321,0,1,0,1,0,0
0,0,32.15967134,0,1,0,0,0,1,0,2.660117597,0,1,0,1,0,0
1,0,14.48824241,0,4,0,19596,0,0,0,4.683852329,1,0,0,1,0,0
0,0,40.27047965,0,2,1,0,0,1,0,2.744960163,1,1,0,1,0,0
0,0,16.36865045,0,1,0,0,0,1,0,5.927038032,1,1,0,1,0,0
0,0,40.68681672,0,1,1,0,0,2,0,9.390783036,1,0,0,1,0,0
0,0,53.9543351,0,1,1,0,0,3,0,4.251627683,1,0,0,1,0,0
0,0,23.8512681,0,1,0,0,0,1,0,1.235925566,1,0,0,1,0,0
0,0,36.31316341,0,3,1,0,0,0,3,5.87730093,1,1,0,1,0,1
0,0,42.25317452,0,1,0,0,0,0,1,2.186798985,0,1,0,1,0,1
0,0,51.48555695,0,1,0,0,0,1,0,2.50870459,1,1,0,1,0,1
2,0,29.01629365,0,1,0,5095,0,0,0,2.493280668,1,1,0,1,0,1
0,2,46.88753646,0,2,0,0,0,2,3,2.82920256,0,0,1,1,0,1
2,1,32.04989398,0,1,0,613,0,1,2,2.185238401,0,1,0,1,0,1
0,0,14.06575071,0,3,0,0,0,0,0,3.906576594,0,1,0,1,0,1
0,1,54.09923815,0,1,0,0,0,1,1,2.665298854,0,0,1,1,0,1
1,0,44.73431392,0,1,0,7700,0,1,1,3.147316424,0,0,1,1,0,1
0,0,25.8974738,0,2,0,0,1,0,2,3.821222789,1,1,0,1,0,1
0,0,40.43989307,0,2,0,0,0,0,0,2.806305517,1,0,0,1,0,1
3,0,37.57025155,0,2,1,1116,0,2,0,3.251377505,1,1,0,1,0,1
0,0,31.91773657,0,3,0,0,0,0,0,3.94218487,0,1,0,1,0,1
0,0,29.69183028,0,1,1,0,0,0,0,4.496731493,1,1,0,1,0,1
0,0,5,0,2,0,0,0,1,0,1.368354693,1,1,0,1,0,1
2,0,35.68816431,0,1,0,21014,1,6,0,8.208212385,1,1,0,1,1,1
3,0,38.20286714,0,2,0,3558,0,1,0,6.401864332,0,1,0,1,1,1
3,0,39.45683836,0,2,0,1380,0,3,2,0,0,0,1,1,1,1
1,0,20.81891679,0,1,1,30076,1,0,0,8.46474628,1,1,0,1,1,1
0,0,34.60973548,0,1,0,0,0,0,0,14.37185573,1,0,0,1,1,1
2,0,57.79512291,0,1,1,2645,0,3,0,9.16050554,1,1,0,1,1,1
4,0,19.19051094,0,1,1,6447,0,2,0,5.19996325,1,0,0,1,1,1
0,0,48.02590076,0,1,1,0,0,1,0,10.90399867,1,1,0,1,1,1
0,0,49.00890372,0,1,0,0,0,0,0,5.915218551,1,0,0,1,1,1
1,0,29.82193644,0,1,1,1344,0,5,0,8.959618123,1,1,0,1,1,1
0,0,45.77387956,0,1,1,0,0,0,2,19.24256366,1,1,0,1,1,1
2,1,47.88975776,0,1,0,30986,1,0,2,21.41990729,0,0,1,1,1,1
0,0,32.83056572,0,1,0,0,0,0,0,13.44690189,0,0,0,1,1,1
1,0,46.53149406,0,2,0,7859,0,0,0,10.84123803,1,0,0,1,1,1
0,0,44.13995637,0,1,0,0,0,2,1,25.0285571,0,1,0,1,1,1
2,0,23.76998466,0,3,1,25614,1,4,1,21.29137648,1,0,1,1,1,1
1,0,42.7248084,0,1,0,2935,0,0,0,11.13178481,1,1,0,1,1,1
3,0,17.58312311,0,4,1,1155,0,8,0,13.63012325,1,0,0,1,1,1
0,0,20.68481223,0,1,0,0,0,0,0,15.29918314,1,1,0,1,1,1
0,0,37.50541356,0,1,1,0,0,2,0,17.48062264,1,1,0,1,1,1
0,0,17.73508239,0,1,0,0,0,0,0,11.50443555,0,0,0,1,1,1
0,0,25.37102803,0,2,0,0,0,0,0,1.835694198,0,1,0,1,1,1
0,0,28.72020871,0,1,1,0,0,0,0,36.7030262,1,1,0,1,1,1
0,0,30.39134664,0,2,0,0,0,2,0,12.08237986,0,0,0,1,1,1
0,0,35.6614995,0,3,0,0,1,0,0,17.63052507,1,0,0,1,1,1
0,0,25.41741593,0,2,1,0,1,1,0,18.33450806,1,1,0,1,1,1
0,0,25.42236986,0,1,1,0,0,1,0,22.93650491,1,1,0,1,1,1
0,0,34.97087211,0,2,1,0,0,2,0,0,1,0,0,1,1,1
0,0,31.51896845,0,1,0,0,0,0,0,10.92300558,1,1,0,1,1,1
0,0,33.8311781,0,1,0,0,0,2,0,20.47663363,1,1,0,1,1,1
2,1,41.14290948,0,3,0,7744,0,4,2,12.70746559,1,0,1,1,1,1
0,3,53.71098191,0,2,0,0,0,0,0,15.24390086,0,1,0,1,1,1
0,0,30.52552366,0,1,0,0,0,1,0,18.87875921,1,1,0,1,1,1
3,0,29.06553621,0,1,1,7876,0,3,0,13.81728393,1,0,0,1,1,1
0,0,38.72549415,0,2,0,0,0,0,0,18.66103776,0,1,0,1,1,1
1,0,27.5512857,0,1,1,25989,1,4,0,18.8058938,1,0,0,1,1,1
0,0,20.35282528,0,1,1,0,0,1,0,10.09575653,1,1,0,1,1,1
0,0,9.393278901,0,5,0,0,0,0,0,15.09560254,0,0,0,1,1,1
0,0,9.194769771,0,2,0,0,0,3,0,8.735522322,0,1,0,1,1,1
0,0,19.31051993,0,1,0,0,0,2,3,0,0,0,1,0,0,1
0,1,25.82758795,0,1,0,0,0,1,2,0,0,0,1,0,0,1
0,0,58.91060997,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,59.53763195,0,3,0,0,0,1,0,0.325593952,0,1,0,0,0,0
0,0,54.30507185,0,7,1,0,0,1,1,0,0,0,1,0,0,1
0,0,52.02432486,0,2,0,0,0,0,0,2.047319347,0,0,0,0,1,0
2,0,25.47304039,0,4,0,29865,0,0,0,0,0,0,0,0,1,1
0,0,34.82556127,0,1,0,0,0,0,0,0.419955381,0,1,0,0,1,1
4,2,63.48733357,0,3,0,937,0,0,2,0.828716443,0,1,0,0,1,1
0,0,5,0,3,0,0,0,0,0,2.348635685,0,0,0,0,1,0
0,0,27.47771298,0,1,1,0,0,1,0,3.556356005,1,1,0,0,1,0
0,0,38.06311101,0,2,0,0,0,0,0,3.442720595,0,0,0,0,1,0
2,0,36.90385926,0,2,0,8238,0,0,1,1.083766678,0,0,1,0,1,0
0,0,21.31377448,0,2,0,0,0,0,0,0.650461966,1,0,0,0,1,1
0,0,27.85207181,0,1,0,0,0,1,0,0,0,0,0,0,1,1
